x,y,z,mhh,mvv,mhv
0,9.28571,8.78049,1299.64,-655.286,1190.97
0,9.7619,8.78049,-826.395,-1935.86,-1105.36
0.238095,10,8.78049,-826.395,-1935.86,1105.36
0.714286,10,8.78049,1299.64,-655.286,-1190.97
1.19048,10,8.78049,4053.65,8999.61,1613.15
1.66667,10,8.78049,-1647.27,-12757.2,-1234
2.14286,10,8.78049,4087.37,14479.3,52.1235
2.61905,10,8.78049,-3399.75,-11955,1231.5
3.09524,10,8.78049,1141.52,5774.37,-1955.19
3.57143,10,8.78049,3101.56,1882.46,2047.09
4.04762,10,8.78049,-133.576,-7084.65,-1362.25
4.52381,10,8.78049,2409.83,11710.6,453.121
5,10,8.78049,-2829.9,-13447.8,1.72736e-09
5.47619,10,8.78049,2409.83,11710.6,-453.121
5.95238,10,8.78049,-133.576,-7084.65,1362.25
6.42857,10,8.78049,3101.56,1882.46,-2047.09
6.90476,10,8.78049,1141.52,5774.37,1955.19
7.38095,10,8.78049,-3399.75,-11955,-1231.5
7.85714,10,8.78049,4087.37,14479.3,-52.1235
8.33333,10,8.78049,-1647.27,-12757.2,1234
8.80952,10,8.78049,4053.65,8999.61,-1613.15
9.28571,10,8.78049,1299.64,-655.286,1190.97
9.7619,10,8.78049,-826.395,-1935.86,-1105.36
10,9.7619,8.78049,-826.395,-1935.86,1105.36
10,9.28571,8.78049,1299.64,-655.286,-1190.97
10,8.80952,8.78049,4053.65,8999.61,1613.15
10,8.33333,8.78049,-1647.27,-12757.2,-1234
10,7.85714,8.78049,4087.37,14479.3,52.1235
10,7.38095,8.78049,-3399.75,-11955,1231.5
10,6.90476,8.78049,1141.52,5774.37,-1955.19
10,6.42857,8.78049,3101.56,1882.46,2047.09
10,5.95238,8.78049,-133.576,-7084.65,-1362.25
10,5.47619,8.78049,2409.83,11710.6,453.121
10,5,8.78049,-2829.9,-13447.8,1.42086e-09
10,4.52381,8.78049,2409.83,11710.6,-453.121
10,4.04762,8.78049,-133.576,-7084.65,1362.25
10,3.57143,8.78049,3101.56,1882.46,-2047.09
10,3.09524,8.78049,1141.52,5774.37,1955.19
10,2.61905,8.78049,-3399.75,-11955,-1231.5
10,2.14286,8.78049,4087.37,14479.3,-52.1235
10,1.66667,8.78049,-1647.27,-12757.2,1234
10,1.19048,8.78049,4053.65,8999.61,-1613.15
10,0.714286,8.78049,1299.64,-655.286,1190.97
10,0.238095,8.78049,-826.395,-1935.86,-1105.36
9.7619,0,8.78049,-826.395,-1935.86,1105.36
9.28571,0,8.78049,1299.64,-655.286,-1190.97
8.80952,0,8.78049,4053.65,8999.61,1613.15
8.33333,0,8.78049,-1647.27,-12757.2,-1234
7.85714,0,8.78049,4087.37,14479.3,52.1235
7.38095,0,8.78049,-3399.75,-11955,1231.5
6.90476,0,8.78049,1141.52,5774.37,-1955.19
6.42857,0,8.78049,3101.56,1882.46,2047.09
5.95238,0,8.78049,-133.576,-7084.65,-1362.25
5.47619,0,8.78049,2409.83,11710.6,453.121
5,0,8.78049,-2829.9,-13447.8,1.30126e-09
4.52381,0,8.78049,2409.83,11710.6,-453.121
4.04762,0,8.78049,-133.576,-7084.65,1362.25
3.57143,0,8.78049,3101.56,1882.46,-2047.09
3.09524,0,8.78049,1141.52,5774.37,1955.19
2.61905,0,8.78049,-3399.75,-11955,-1231.5
2.14286,0,8.78049,4087.37,14479.3,-52.1235
1.66667,0,8.78049,-1647.27,-12757.2,1234
1.19048,0,8.78049,4053.65,8999.61,-1613.15
0.714286,0,8.78049,1299.64,-655.286,1190.97
0.238095,0,8.78049,-826.395,-1935.86,-1105.36
0,0.238095,9.26829,-2638.23,-2120.93,-369.61
0,0.714286,9.26829,-2843.71,-2110.34,451.341
0,1.19048,9.26829,-1204.28,9408.17,-932.275
0,1.66667,9.26829,-7351.18,-16526.2,771.406
0,2.14286,9.26829,2813.13,17249,-108.608
0,2.61905,9.26829,-5366.83,-15064.2,-868.392
0,3.09524,9.26829,646.348,8177.31,1264.8
0,3.57143,9.26829,-4015.95,-557.522,-810.743
0,4.04762,9.26829,-6284.8,-10246.8,112.139
0,4.52381,9.26829,2719.79,15677.7,153.04
0,5,9.26829,-6416.34,-18466.1,2.04636e-10
0,5.47619,9.26829,2719.79,15677.7,-153.04
0,5.95238,9.26829,-6284.8,-10246.8,-112.139
0,6.42857,9.26829,-4015.95,-557.522,810.743
0,6.90476,9.26829,646.348,8177.31,-1264.8
0,7.38095,9.26829,-5366.83,-15064.2,868.392
0,7.85714,9.26829,2813.13,17249,108.608
0,8.33333,9.26829,-7351.18,-16526.2,-771.406
0,8.80952,9.26829,-1204.28,9408.17,932.275
0,9.28571,9.26829,-2843.71,-2110.34,-451.341
0,9.7619,9.26829,-2638.23,-2120.93,369.61
0.238095,10,9.26829,-2638.23,-2120.93,-369.61
0.714286,10,9.26829,-2843.71,-2110.34,451.341
1.19048,10,9.26829,-1204.28,9408.17,-932.275
1.66667,10,9.26829,-7351.18,-16526.2,771.406
2.14286,10,9.26829,2813.13,17249,-108.608
2.61905,10,9.26829,-5366.83,-15064.2,-868.392
3.09524,10,9.26829,646.348,8177.31,1264.8
3.57143,10,9.26829,-4015.95,-557.522,-810.743
4.04762,10,9.26829,-6284.8,-10246.8,112.139
4.52381,10,9.26829,2719.79,15677.7,153.04
5,10,9.26829,-6416.34,-18466.1,-4.24279e-10
5.47619,10,9.26829,2719.79,15677.7,-153.04
5.95238,10,9.26829,-6284.8,-10246.8,-112.139
6.42857,10,9.26829,-4015.95,-557.522,810.743
6.90476,10,9.26829,646.348,8177.31,-1264.8
7.38095,10,9.26829,-5366.83,-15064.2,868.392
7.85714,10,9.26829,2813.13,17249,108.608
8.33333,10,9.26829,-7351.18,-16526.2,-771.406
8.80952,10,9.26829,-1204.28,9408.17,932.275
9.28571,10,9.26829,-2843.71,-2110.34,-451.341
9.7619,10,9.26829,-2638.23,-2120.93,369.61
10,9.7619,9.26829,-2638.23,-2120.93,-369.61
10,9.28571,9.26829,-2843.71,-2110.34,451.341
10,8.80952,9.26829,-1204.28,9408.17,-932.275
10,8.33333,9.26829,-7351.18,-16526.2,771.406
10,7.85714,9.26829,2813.13,17249,-108.608
10,7.38095,9.26829,-5366.83,-15064.2,-868.392
10,6.90476,9.26829,646.348,8177.31,1264.8
10,6.42857,9.26829,-4015.95,-557.522,-810.743
10,5.95238,9.26829,-6284.8,-10246.8,112.139
10,5.47619,9.26829,2719.79,15677.7,153.04
10,5,9.26829,-6416.34,-18466.1,2.5193e-10
10,4.52381,9.26829,2719.79,15677.7,-153.04
10,4.04762,9.26829,-6284.8,-10246.8,-112.139
10,3.57143,9.26829,-4015.95,-557.522,810.743
10,3.09524,9.26829,646.348,8177.31,-1264.8
10,2.61905,9.26829,-5366.83,-15064.2,868.392
10,2.14286,9.26829,2813.13,17249,108.608
10,1.66667,9.26829,-7351.18,-16526.2,-771.406
10,1.19048,9.26829,-1204.28,9408.17,932.275
10,0.714286,9.26829,-2843.71,-2110.34,-451.341
10,0.238095,9.26829,-2638.23,-2120.93,369.61
9.7619,0,9.26829,-2638.23,-2120.93,-369.61
9.28571,0,9.26829,-2843.71,-2110.34,451.341
8.80952,0,9.26829,-1204.28,9408.17,-932.275
8.33333,0,9.26829,-7351.18,-16526.2,771.406
7.85714,0,9.26829,2813.13,17249,-108.608
7.38095,0,9.26829,-5366.83,-15064.2,-868.392
6.90476,0,9.26829,646.348,8177.31,1264.8
6.42857,0,9.26829,-4015.95,-557.522,-810.743
5.95238,0,9.26829,-6284.8,-10246.8,112.139
5.47619,0,9.26829,2719.79,15677.7,153.04
5,0,9.26829,-6416.34,-18466.1,-6.08452e-10
4.52381,0,9.26829,2719.79,15677.7,-153.04
4.04762,0,9.26829,-6284.8,-10246.8,-112.139
3.57143,0,9.26829,-4015.95,-557.522,810.743
3.09524,0,9.26829,646.348,8177.31,-1264.8
2.61905,0,9.26829,-5366.83,-15064.2,868.392
2.14286,0,9.26829,2813.13,17249,108.608
1.66667,0,9.26829,-7351.18,-16526.2,-771.406
1.19048,0,9.26829,-1204.28,9408.17,932.275
0.714286,0,9.26829,-2843.71,-2110.34,-451.341
0.238095,0,9.26829,-2638.23,-2120.93,369.61
0,0.238095,9.7561,796.807,-1063.42,-1430.01
0,0.714286,9.7561,2335.05,50.0222,2061.92
0,1.19048,9.7561,5744.7,5768.27,-1208.34
0,1.66667,9.7561,3108.75,-5877.92,485.589
0,2.14286,9.7561,3673.2,7661.68,315.156
0,2.61905,9.7561,2165.09,-5384.27,-606.669
0,3.09524,9.7561,3578.92,3805.14,1119.39
0,3.57143,9.7561,4557.72,1201.15,-2142.05
0,4.04762,9.7561,4558.64,-2508.43,2437.31
0,4.52381,9.7561,4109.68,6914.74,-1439.3
0,5,9.7561,1106.35,-7061.23,-5.20686e-10
0,5.47619,9.7561,4109.68,6914.74,1439.3
0,5.95238,9.7561,4558.64,-2508.43,-2437.31
0,6.42857,9.7561,4557.72,1201.15,2142.05
0,6.90476,9.7561,3578.92,3805.14,-1119.39
0,7.38095,9.7561,2165.09,-5384.27,606.669
0,7.85714,9.7561,3673.2,7661.68,-315.156
0,8.33333,9.7561,3108.75,-5877.92,-485.589
0,8.80952,9.7561,5744.7,5768.27,1208.34
0,9.28571,9.7561,2335.05,50.0222,-2061.92
0,9.7619,9.7561,796.807,-1063.42,1430.01
0.238095,10,9.7561,796.807,-1063.42,-1430.01
0.714286,10,9.7561,2335.05,50.0222,2061.92
1.19048,10,9.7561,5744.7,5768.27,-1208.34
1.66667,10,9.7561,3108.75,-5877.92,485.589
2.14286,10,9.7561,3673.2,7661.68,315.156
2.61905,10,9.7561,2165.09,-5384.27,-606.669
3.09524,10,9.7561,3578.92,3805.14,1119.39
3.57143,10,9.7561,4557.72,1201.15,-2142.05
4.04762,10,9.7561,4558.64,-2508.43,2437.31
4.52381,10,9.7561,4109.68,6914.74,-1439.3
5,10,9.7561,1106.35,-7061.23,-8.73342e-10
5.47619,10,9.7561,4109.68,6914.74,1439.3
5.95238,10,9.7561,4558.64,-2508.43,-2437.31
6.42857,10,9.7561,4557.72,1201.15,2142.05
6.90476,10,9.7561,3578.92,3805.14,-1119.39
7.38095,10,9.7561,2165.09,-5384.27,606.669
7.85714,10,9.7561,3673.2,7661.68,-315.156
8.33333,10,9.7561,3108.75,-5877.92,-485.589
8.80952,10,9.7561,5744.7,5768.27,1208.34
9.28571,10,9.7561,2335.05,50.0222,-2061.92
9.7619,10,9.7561,796.807,-1063.42,1430.01
10,9.7619,9.7561,796.807,-1063.42,-1430.01
10,9.28571,9.7561,2335.05,50.0222,2061.92
10,8.80952,9.7561,5744.7,5768.27,-1208.34
10,8.33333,9.7561,3108.75,-5877.92,485.589
10,7.85714,9.7561,3673.2,7661.68,315.156
10,7.38095,9.7561,2165.09,-5384.27,-606.669
10,6.90476,9.7561,3578.92,3805.14,1119.39
10,6.42857,9.7561,4557.72,1201.15,-2142.05
10,5.95238,9.7561,4558.64,-2508.43,2437.31
10,5.47619,9.7561,4109.68,6914.74,-1439.3
10,5,9.7561,1106.35,-7061.23,-1.67461e-09
10,4.52381,9.7561,4109.68,6914.74,1439.3
10,4.04762,9.7561,4558.64,-2508.43,-2437.31
10,3.57143,9.7561,4557.72,1201.15,2142.05
10,3.09524,9.7561,3578.92,3805.14,-1119.39
10,2.61905,9.7561,2165.09,-5384.27,606.669
10,2.14286,9.7561,3673.2,7661.68,-315.156
10,1.66667,9.7561,3108.75,-5877.92,-485.589
10,1.19048,9.7561,5744.7,5768.27,1208.34
10,0.714286,9.7561,2335.05,50.0222,-2061.92
10,0.238095,9.7561,796.807,-1063.42,1430.01
9.7619,0,9.7561,796.807,-1063.42,-1430.01
9.28571,0,9.7561,2335.05,50.0222,2061.92
8.80952,0,9.7561,5744.7,5768.27,-1208.34
8.33333,0,9.7561,3108.75,-5877.92,485.589
7.85714,0,9.7561,3673.2,7661.68,315.156
7.38095,0,9.7561,2165.09,-5384.27,-606.669
6.90476,0,9.7561,3578.92,3805.14,1119.39
6.42857,0,9.7561,4557.72,1201.15,-2142.05
5.95238,0,9.7561,4558.64,-2508.43,2437.31
5.47619,0,9.7561,4109.68,6914.74,-1439.3
5,0,9.7561,1106.35,-7061.23,-1.07707e-09
4.52381,0,9.7561,4109.68,6914.74,1439.3
4.04762,0,9.7561,4558.64,-2508.43,-2437.31
3.57143,0,9.7561,4557.72,1201.15,2142.05
3.09524,0,9.7561,3578.92,3805.14,-1119.39
2.61905,0,9.7561,2165.09,-5384.27,606.669
2.14286,0,9.7561,3673.2,7661.68,-315.156
1.66667,0,9.7561,3108.75,-5877.92,-485.589
1.19048,0,9.7561,5744.7,5768.27,1208.34
0.714286,0,9.7561,2335.05,50.0222,-2061.92
0.238095,0,9.7561,796.807,-1063.42,1430.01
0,0.238095,10.2439,963.474,-660.119,192.268
0,0.714286,10.2439,-1568.98,1207.72,20.1971
0,1.19048,10.2439,-5583.82,-1894.54,82.7822
0,1.66667,10.2439,-3576.19,-1168.92,-211.638
0,2.14286,10.2439,-3373.1,634.549,51.8118
0,2.61905,10.2439,-3381.67,-1954.32,-384.569
0,3.09524,10.2439,-4267.95,-116.276,369.704
0,3.57143,10.2439,-3908.32,-775.341,581.528
0,4.04762,10.2439,-4915.4,-1535.02,-988.695
0,4.52381,10.2439,-4851.72,-524.115,408.349
0,5,10.2439,-1389.05,-490.518,1.19121e-09
0,5.47619,10.2439,-4851.72,-524.115,-408.349
0,5.95238,10.2439,-4915.4,-1535.02,988.695
0,6.42857,10.2439,-3908.32,-775.341,-581.528
0,6.90476,10.2439,-4267.95,-116.276,-369.704
0,7.38095,10.2439,-3381.67,-1954.32,384.569
0,7.85714,10.2439,-3373.1,634.549,-51.8118
0,8.33333,10.2439,-3576.19,-1168.92,211.638
0,8.80952,10.2439,-5583.82,-1894.54,-82.7822
0,9.28571,10.2439,-1568.98,1207.72,-20.1971
0,9.7619,10.2439,963.474,-660.119,-192.268
0.238095,10,10.2439,963.474,-660.119,192.268
0.714286,10,10.2439,-1568.98,1207.72,20.1971
1.19048,10,10.2439,-5583.82,-1894.54,82.7822
1.66667,10,10.2439,-3576.19,-1168.92,-211.638
2.14286,10,10.2439,-3373.1,634.549,51.8118
2.61905,10,10.2439,-3381.67,-1954.32,-384.569
3.09524,10,10.2439,-4267.95,-116.276,369.704
3.57143,10,10.2439,-3908.32,-775.341,581.528
4.04762,10,10.2439,-4915.4,-1535.02,-988.695
4.52381,10,10.2439,-4851.72,-524.115,408.349
5,10,10.2439,-1389.05,-490.518,1.4345e-09
5.47619,10,10.2439,-4851.72,-524.115,-408.349
5.95238,10,10.2439,-4915.4,-1535.02,988.695
6.42857,10,10.2439,-3908.32,-775.341,-581.528
6.90476,10,10.2439,-4267.95,-116.276,-369.704
7.38095,10,10.2439,-3381.67,-1954.32,384.569
7.85714,10,10.2439,-3373.1,634.549,-51.8118
8.33333,10,10.2439,-3576.19,-1168.92,211.638
8.80952,10,10.2439,-5583.82,-1894.54,-82.7822
9.28571,10,10.2439,-1568.98,1207.72,-20.1971
9.7619,10,10.2439,963.474,-660.119,-192.268
10,9.7619,10.2439,963.474,-660.119,192.268
10,9.28571,10.2439,-1568.98,1207.72,20.1971
10,8.80952,10.2439,-5583.82,-1894.54,82.7822
10,8.33333,10.2439,-3576.19,-1168.92,-211.638
10,7.85714,10.2439,-3373.1,634.549,51.8118
10,7.38095,10.2439,-3381.67,-1954.32,-384.569
10,6.90476,10.2439,-4267.95,-116.276,369.704
10,6.42857,10.2439,-3908.32,-775.341,581.528
10,5.95238,10.2439,-4915.4,-1535.02,-988.695
10,5.47619,10.2439,-4851.72,-524.115,408.349
10,5,10.2439,-1389.05,-490.518,2.12822e-09
10,4.52381,10.2439,-4851.72,-524.115,-408.349
10,4.04762,10.2439,-4915.4,-1535.02,988.695
10,3.57143,10.2439,-3908.32,-775.341,-581.528
10,3.09524,10.2439,-4267.95,-116.276,-369.704
10,2.61905,10.2439,-3381.67,-1954.32,384.569
10,2.14286,10.2439,-3373.1,634.549,-51.8118
10,1.66667,10.2439,-3576.19,-1168.92,211.638
10,1.19048,10.2439,-5583.82,-1894.54,-82.7822
10,0.714286,10.2439,-1568.98,1207.72,-20.1971
10,0.238095,10.2439,963.474,-660.119,-192.268
9.7619,0,10.2439,963.474,-660.119,192.268
9.28571,0,10.2439,-1568.98,1207.72,20.1971
8.80952,0,10.2439,-5583.82,-1894.54,82.7822
8.33333,0,10.2439,-3576.19,-1168.92,-211.638
7.85714,0,10.2439,-3373.1,634.549,51.8118
7.38095,0,10.2439,-3381.67,-1954.32,-384.569
6.90476,0,10.2439,-4267.95,-116.276,369.704
6.42857,0,10.2439,-3908.32,-775.341,581.528
5.95238,0,10.2439,-4915.4,-1535.02,-988.695
5.47619,0,10.2439,-4851.72,-524.115,408.349
5,0,10.2439,-1389.05,-490.518,2.72121e-09
4.52381,0,10.2439,-4851.72,-524.115,-408.349
4.04762,0,10.2439,-4915.4,-1535.02,988.695
3.57143,0,10.2439,-3908.32,-775.341,-581.528
3.09524,0,10.2439,-4267.95,-116.276,-369.704
2.61905,0,10.2439,-3381.67,-1954.32,384.569
2.14286,0,10.2439,-3373.1,634.549,-51.8118
1.66667,0,10.2439,-3576.19,-1168.92,211.638
1.19048,0,10.2439,-5583.82,-1894.54,-82.7822
0.714286,0,10.2439,-1568.98,1207.72,-20.1971
0.238095,0,10.2439,963.474,-660.119,-192.268
0,0.238095,10.7317,-1221.52,-1468.11,328.217
0,0.714286,10.7317,1592.18,1427.36,-816.527
0,1.19048,10.7317,4125.71,1579.46,287.181
0,1.66667,10.7317,2725.45,-1087.37,130.222
0,2.14286,10.7317,3298.2,2854.86,-44.1721
0,2.61905,10.7317,2734.4,-1935.94,465.278
0,3.09524,10.7317,4754.84,3189.25,-717.298
0,3.57143,10.7317,2166.19,-696.562,50.2094
0,4.04762,10.7317,3876.47,25.4403,143.262
0,4.52381,10.7317,5205,3750.25,282.398
0,5,10.7317,458.074,-3482.87,-2.31211e-09
0,5.47619,10.7317,5205,3750.25,-282.398
0,5.95238,10.7317,3876.47,25.4403,-143.262
0,6.42857,10.7317,2166.19,-696.562,-50.2094
0,6.90476,10.7317,4754.84,3189.25,717.298
0,7.38095,10.7317,2734.4,-1935.94,-465.278
0,7.85714,10.7317,3298.2,2854.86,44.1721
0,8.33333,10.7317,2725.45,-1087.37,-130.222
0,8.80952,10.7317,4125.71,1579.46,-287.181
0,9.28571,10.7317,1592.18,1427.36,816.527
0,9.7619,10.7317,-1221.52,-1468.11,-328.217
0.238095,10,10.7317,-1221.52,-1468.11,328.217
0.714286,10,10.7317,1592.18,1427.36,-816.527
1.19048,10,10.7317,4125.71,1579.46,287.181
1.66667,10,10.7317,2725.45,-1087.37,130.222
2.14286,10,10.7317,3298.2,2854.86,-44.1721
2.61905,10,10.7317,2734.4,-1935.94,465.278
3.09524,10,10.7317,4754.84,3189.25,-717.298
3.57143,10,10.7317,2166.19,-696.562,50.2094
4.04762,10,10.7317,3876.47,25.4403,143.262
4.52381,10,10.7317,5205,3750.25,282.398
5,10,10.7317,458.074,-3482.87,-1.25561e-09
5.47619,10,10.7317,5205,3750.25,-282.398
5.95238,10,10.7317,3876.47,25.4403,-143.262
6.42857,10,10.7317,2166.19,-696.562,-50.2094
6.90476,10,10.7317,4754.84,3189.25,717.298
7.38095,10,10.7317,2734.4,-1935.94,-465.278
7.85714,10,10.7317,3298.2,2854.86,44.1721
8.33333,10,10.7317,2725.45,-1087.37,-130.222
8.80952,10,10.7317,4125.71,1579.46,-287.181
9.28571,10,10.7317,1592.18,1427.36,816.527
9.7619,10,10.7317,-1221.52,-1468.11,-328.217
10,9.7619,10.7317,-1221.52,-1468.11,328.217
10,9.28571,10.7317,1592.18,1427.36,-816.527
10,8.80952,10.7317,4125.71,1579.46,287.181
10,8.33333,10.7317,2725.45,-1087.37,130.222
10,7.85714,10.7317,3298.2,2854.86,-44.1721
10,7.38095,10.7317,2734.4,-1935.94,465.278
10,6.90476,10.7317,4754.84,3189.25,-717.298
10,6.42857,10.7317,2166.19,-696.562,50.2094
10,5.95238,10.7317,3876.47,25.4403,143.262
10,5.47619,10.7317,5205,3750.25,282.398
10,5,10.7317,458.074,-3482.87,-2.25242e-09
10,4.52381,10.7317,5205,3750.25,-282.398
10,4.04762,10.7317,3876.47,25.4403,-143.262
10,3.57143,10.7317,2166.19,-696.562,-50.2094
10,3.09524,10.7317,4754.84,3189.25,717.298
10,2.61905,10.7317,2734.4,-1935.94,-465.278
10,2.14286,10.7317,3298.2,2854.86,44.1721
10,1.66667,10.7317,2725.45,-1087.37,-130.222
10,1.19048,10.7317,4125.71,1579.46,-287.181
10,0.714286,10.7317,1592.18,1427.36,816.527
10,0.238095,10.7317,-1221.52,-1468.11,-328.217
9.7619,0,10.7317,-1221.52,-1468.11,328.217
9.28571,0,10.7317,1592.18,1427.36,-816.527
8.80952,0,10.7317,4125.71,1579.46,287.181
8.33333,0,10.7317,2725.45,-1087.37,130.222
7.85714,0,10.7317,3298.2,2854.86,-44.1721
7.38095,0,10.7317,2734.4,-1935.94,465.278
6.90476,0,10.7317,4754.84,3189.25,-717.298
6.42857,0,10.7317,2166.19,-696.562,50.2094
5.95238,0,10.7317,3876.47,25.4403,143.262
5.47619,0,10.7317,5205,3750.25,282.398
5,0,10.7317,458.074,-3482.87,-4.2134e-09
4.52381,0,10.7317,5205,3750.25,-282.398
4.04762,0,10.7317,3876.47,25.4403,-143.262
3.57143,0,10.7317,2166.19,-696.562,-50.2094
3.09524,0,10.7317,4754.84,3189.25,717.298
2.61905,0,10.7317,2734.4,-1935.94,-465.278
2.14286,0,10.7317,3298.2,2854.86,44.1721
1.66667,0,10.7317,2725.45,-1087.37,-130.222
1.19048,0,10.7317,4125.71,1579.46,-287.181
0.714286,0,10.7317,1592.18,1427.36,816.527
0.238095,0,10.7317,-1221.52,-1468.11,-328.217
0,0.238095,11.2195,-55.5736,-839.045,-572.094
0,0.714286,11.2195,-124.421,1171.94,1398.45
0,1.19048,11.2195,-1699.1,-501.539,-555.557
0,1.66667,11.2195,-2214.16,-1319.58,15.2236
0,2.14286,11.2195,-926.987,1304.85,-71.9368
0,2.61905,11.2195,-3131.19,-1864.14,-345.878
0,3.09524,11.2195,-2902.23,-338.099,854.069
0,3.57143,11.2195,-379.749,476.047,-653.202
0,4.04762,11.2195,-2531.83,-1069.23,752.037
0,4.52381,11.2195,-3007.24,-408.799,-948.072
0,5,11.2195,-1098.43,-233.47,2.68278e-09
0,5.47619,11.2195,-3007.24,-408.799,948.072
0,5.95238,11.2195,-2531.83,-1069.23,-752.037
0,6.42857,11.2195,-379.749,476.047,653.202
0,6.90476,11.2195,-2902.23,-338.099,-854.069
0,7.38095,11.2195,-3131.19,-1864.14,345.878
0,7.85714,11.2195,-926.987,1304.85,71.9368
0,8.33333,11.2195,-2214.16,-1319.58,-15.2236
0,8.80952,11.2195,-1699.1,-501.539,555.557
0,9.28571,11.2195,-124.421,1171.94,-1398.45
0,9.7619,11.2195,-55.5736,-839.045,572.094
0.238095,10,11.2195,-55.5736,-839.045,-572.094
0.714286,10,11.2195,-124.421,1171.94,1398.45
1.19048,10,11.2195,-1699.1,-501.539,-555.557
1.66667,10,11.2195,-2214.16,-1319.58,15.2236
2.14286,10,11.2195,-926.987,1304.85,-71.9368
2.61905,10,11.2195,-3131.19,-1864.14,-345.878
3.09524,10,11.2195,-2902.23,-338.099,854.069
3.57143,10,11.2195,-379.749,476.047,-653.202
4.04762,10,11.2195,-2531.83,-1069.23,752.037
4.52381,10,11.2195,-3007.24,-408.799,-948.072
5,10,11.2195,-1098.43,-233.47,9.64064e-10
5.47619,10,11.2195,-3007.24,-408.799,948.072
5.95238,10,11.2195,-2531.83,-1069.23,-752.037
6.42857,10,11.2195,-379.749,476.047,653.202
6.90476,10,11.2195,-2902.23,-338.099,-854.069
7.38095,10,11.2195,-3131.19,-1864.14,345.878
7.85714,10,11.2195,-926.987,1304.85,71.9368
8.33333,10,11.2195,-2214.16,-1319.58,-15.2236
8.80952,10,11.2195,-1699.1,-501.539,555.557
9.28571,10,11.2195,-124.421,1171.94,-1398.45
9.7619,10,11.2195,-55.5736,-839.045,572.094
10,9.7619,11.2195,-55.5736,-839.045,-572.094
10,9.28571,11.2195,-124.421,1171.94,1398.45
10,8.80952,11.2195,-1699.1,-501.539,-555.557
10,8.33333,11.2195,-2214.16,-1319.58,15.2236
10,7.85714,11.2195,-926.987,1304.85,-71.9368
10,7.38095,11.2195,-3131.19,-1864.14,-345.878
10,6.90476,11.2195,-2902.23,-338.099,854.069
10,6.42857,11.2195,-379.749,476.047,-653.202
10,5.95238,11.2195,-2531.83,-1069.23,752.037
10,5.47619,11.2195,-3007.24,-408.799,-948.072
10,5,11.2195,-1098.43,-233.47,2.37242e-09
10,4.52381,11.2195,-3007.24,-408.799,948.072
10,4.04762,11.2195,-2531.83,-1069.23,-752.037
10,3.57143,11.2195,-379.749,476.047,653.202
10,3.09524,11.2195,-2902.23,-338.099,-854.069
10,2.61905,11.2195,-3131.19,-1864.14,345.878
10,2.14286,11.2195,-926.987,1304.85,71.9368
10,1.66667,11.2195,-2214.16,-1319.58,-15.2236
10,1.19048,11.2195,-1699.1,-501.539,555.557
10,0.714286,11.2195,-124.421,1171.94,-1398.45
10,0.238095,11.2195,-55.5736,-839.045,572.094
9.7619,0,11.2195,-55.5736,-839.045,-572.094
9.28571,0,11.2195,-124.421,1171.94,1398.45
8.80952,0,11.2195,-1699.1,-501.539,-555.557
8.33333,0,11.2195,-2214.16,-1319.58,15.2236
7.85714,0,11.2195,-926.987,1304.85,-71.9368
7.38095,0,11.2195,-3131.19,-1864.14,-345.878
6.90476,0,11.2195,-2902.23,-338.099,854.069
6.42857,0,11.2195,-379.749,476.047,-653.202
5.95238,0,11.2195,-2531.83,-1069.23,752.037
5.47619,0,11.2195,-3007.24,-408.799,-948.072
5,0,11.2195,-1098.43,-233.47,4.33033e-09
4.52381,0,11.2195,-3007.24,-408.799,948.072
4.04762,0,11.2195,-2531.83,-1069.23,-752.037
3.57143,0,11.2195,-379.749,476.047,653.202
3.09524,0,11.2195,-2902.23,-338.099,-854.069
2.61905,0,11.2195,-3131.19,-1864.14,345.878
2.14286,0,11.2195,-926.987,1304.85,71.9368
1.66667,0,11.2195,-2214.16,-1319.58,-15.2236
1.19048,0,11.2195,-1699.1,-501.539,555.557
0.714286,0,11.2195,-124.421,1171.94,-1398.45
0.238095,0,11.2195,-55.5736,-839.045,572.094
0,0.238095,11.7073,1425.38,-317.144,350.479
0,0.714286,11.7073,-377.475,758.524,-1141.62
0,1.19048,11.7073,-1276.3,-620.529,196.814
0,1.66667,11.7073,889.804,204.504,162.701
0,2.14286,11.7073,-1011.44,80.5938,130.63
0,2.61905,11.7073,2182.49,-162.43,-70.7519
0,3.09524,11.7073,840.584,1240,-382.693
0,3.57143,11.7073,-1636.93,-1268.06,584.84
0,4.04762,11.7073,466.207,69.6464,-1009.21
0,4.52381,11.7073,431.101,966.13,1141.07
0,5,11.7073,1163.21,-896.454,-1.82092e-09
0,5.47619,11.7073,431.101,966.13,-1141.07
0,5.95238,11.7073,466.207,69.6464,1009.21
0,6.42857,11.7073,-1636.93,-1268.06,-584.84
0,6.90476,11.7073,840.584,1240,382.693
0,7.38095,11.7073,2182.49,-162.43,70.7519
0,7.85714,11.7073,-1011.44,80.5938,-130.63
0,8.33333,11.7073,889.804,204.504,-162.701
0,8.80952,11.7073,-1276.3,-620.529,-196.814
0,9.28571,11.7073,-377.475,758.524,1141.62
0,9.7619,11.7073,1425.38,-317.144,-350.479
0.238095,10,11.7073,1425.38,-317.144,350.479
0.714286,10,11.7073,-377.475,758.524,-1141.62
